Cluster size,total energy,temperature,potential energy,kinetic energy
2057,-7232.444152304392446,613.775592561167628,-7395.639605228769142,163.195452924383062
2057,-7229.782566973042776,618.082092179503775,-7394.123065683304048,164.340498710254735
2057,-7227.121021536037915,623.073073924376786,-7392.788561491109249,165.667539955073664
2057,-7224.459470329626129,634.829571335300443,-7393.252919726245636,168.793449396624226
2057,-7221.797909604718370,631.388332502679305,-7389.676375517610722,167.878465912893745
2057,-7219.136338647486809,639.384686625220183,-7389.140937708370984,170.004599060883720
2057,-7216.474748791948514,638.529494780916025,-7386.251962759557500,169.777213967601710
2057,-7213.813185805627654,642.737427470427747,-7384.709237813499385,170.896052007861158
2057,-7211.151634624462531,654.529297347299917,-7385.183001181665531,174.031366557193110
2057,-7208.490074626870410,651.643352293652697,-7381.754103551486878,173.264028924590690
2057,-7205.828504007842639,658.077392171906467,-7380.803265755296707,174.974761747451566
2057,-7203.166935381930671,664.194780515379421,-7379.768236166662973,176.601300784726590
2057,-7200.505352028292691,657.720165193278490,-7375.385131473925867,174.879779445645141
2057,-7197.843815267912760,673.618576146100622,-7376.950788508283949,179.106973240363118
2057,-7195.182230332097788,667.541124890174956,-7372.673283320228620,177.491052988145071
2057,-7192.520638500658606,670.550690880922161,-7370.811898422604827,178.291259921947017
2057,-7189.859086669092903,680.110161825077057,-7370.692093459685566,180.833006790601246
2057,-7187.197531949434051,684.369923986694175,-7369.163157605525157,181.965625656096250
2057,-7184.535938924702350,683.711637576999465,-7366.326534243828974,181.790595319135889
2057,-7181.874377860879576,686.678889210977559,-7364.453929241823971,182.579551380955110
2057,-7179.212856441849908,703.474340946779307,-7366.258113833785501,187.045257391935763
2057,-7176.551224257259491,698.392092733133381,-7362.245173762151353,185.693949504896580
2057,-7173.889689800587803,702.743960111234287,-7360.740747825995641,186.851058025410509
2057,-7171.228131572946950,703.585525642047401,-7358.302951620882595,187.074820047933429
2057,-7168.566556505536937,710.252667865212175,-7357.414088450153031,188.847531944606345
2057,-7165.905007352715074,715.023576859262903,-7356.021065878666377,190.116058525951928
2057,-7163.243405497151798,714.219631288813275,-7353.145704689746708,189.902299192596161
2057,-7160.581826156886564,713.898365613480792,-7350.398704720127171,189.816878563248110
2057,-7157.920311745906474,721.779327702438309,-7349.832642121137724,191.912330375237872
2057,-7155.258702704393727,722.651586245208478,-7347.402956000122686,192.144253295731090
2057,-7152.597132740844245,724.264208943402309,-7345.170162766740759,192.573030025887391
2057,-7149.935598870306421,736.554394584392526,-7345.776439536620273,195.840840666315501
2057,-7147.274014548033847,733.369886418523379,-7342.268133287357159,194.994118739328968
2057,-7144.612437509393203,741.469071628888742,-7341.760030930275207,197.147593420862620
2057,-7141.950867708394981,740.004012157598822,-7338.708919663488814,196.758051955095425
2057,-7139.289331869324997,743.191210922172559,-7336.894821148822302,197.605489279499807
2057,-7136.627725686728809,744.202339625058812,-7334.502061770564069,197.874336083824687
2057,-7133.966192533589492,757.110257350248617,-7335.272586693697122,201.306394160104219
2057,-7131.304601250748419,752.763060276300166,-7331.455128667318604,200.150527416570100
2057,-7128.643043574608782,754.468113606572388,-7329.246923900389447,200.603880325787088
2057,-7125.981499287702718,771.920747603286372,-7331.225822381735270,205.244323094018171
2057,-7123.319921319620335,757.100853050599994,-7324.623814991007748,201.303893671392558
2057,-7120.658343113183946,772.911012619034523,-7326.165965611298816,205.507622498098186
2057,-7117.996734927410216,764.982535063656655,-7321.396271829835314,203.399536902430157
2057,-7115.335209776210831,770.712510417247017,-7320.258277321445348,204.923067545238382
2057,-7112.673631450767971,778.328245141319940,-7319.621630082730007,206.947998631958654
2057,-7110.012056452890647,775.535564613408155,-7316.217515353471754,206.205458900581675
2057,-7107.350485683245097,775.043533021592339,-7313.425119377593546,206.074633694346261
2057,-7104.688929455625839,785.080756043236988,-7313.432338475956385,208.743409020333161
2057,-7102.027363732274353,787.324764710650584,-7311.367427320315983,209.340063588033928
2057,-7099.365800281457268,792.023107067142860,-7309.955095865939256,210.589295584474172
2057,-7096.704250061203311,807.509847182976955,-7311.411281179912294,214.707031118694431
2057,-7094.042665598954045,805.929179927754944,-7308.329416550487622,214.286750951536504
2057,-7091.381088929348152,797.508281188639216,-7303.428825491236239,212.047736561886353
2057,-7088.719536291534496,805.114167825951768,-7302.789585453851032,214.070049162308266
2057,-7086.057996848983748,817.987551137661853,-7303.550921807727718,217.492924958748830
2057,-7083.396385209515756,812.654613799067647,-7299.471347096841782,216.074961887331426
2057,-7080.734828918567473,816.658836076922626,-7297.874464729344254,217.139635810772404
2057,-7078.073266847115519,809.990161943742009,-7293.439783444995555,215.366516597887625
2057,-7075.411664079359980,811.955225181441051,-7291.300667053364123,215.889002973997293
2057,-7072.750096187724012,815.658209168808071,-7289.623677493473224,216.873581305743130
2057,-7070.088524027921267,815.126898231531300,-7286.820836227973814,216.732312200057891
2057,-7067.426933845447820,815.370791455029917,-7284.224094282473743,216.797160437029447
2057,-7064.765369136625850,820.935570241182063,-7283.042136461631344,218.276767325013765
2057,-7062.103873326636858,839.126486738371341,-7285.217383742871789,223.113510416215831
2057,-7059.442226711475996,825.317548464975516,-7278.884108664075939,219.441881952581497
2057,-7056.780666077534988,823.013030339486932,-7275.609804734645877,218.829138657117170
2057,-7054.119124877307513,824.409116206511840,-7273.319465759056584,219.200340881759985
2057,-7051.457538415081217,833.984577283061753,-7273.203877746901526,221.746339331823066
2057,-7048.795970859909175,842.523067084560921,-7272.812590612360509,224.016619752442523
2057,-7046.134435406474040,840.057543332196815,-7269.495502428667351,223.361067022195272
2057,-7043.472805962843267,830.043619307311928,-7264.171292578467728,220.698486615613490
2057,-7040.811224629967910,826.498645804394755,-7260.567145976736356,219.755921346767764
2057,-7038.149690916113286,851.116781755598140,-7264.451274709231257,226.301583793112712
2057,-7035.488130662258300,839.631042650050290,-7258.735796348785698,223.247665686529388
2057,-7032.826496319584294,828.520782991708870,-7253.120079310383517,220.293582990792487
2057,-7030.165015580205363,855.109676024261148,-7257.528261317109354,227.363245736909050
2057,-7027.503372815416697,828.689874124560674,-7247.841915078542115,220.338542263115528
2057,-7024.841856630237089,849.415121092029949,-7250.690989582879411,225.849132952641781
2057,-7022.180238765092327,839.639357983748596,-7245.430115397562986,223.249876632460683
2057,-7019.518633534263245,831.799528126962969,-7240.683994914181312,221.165361379924718
2057,-7016.857116466037951,843.788814804112121,-7241.210283117522522,224.353166651478887
2057,-7014.195491262223186,826.137558597342036,-7233.855403919485070,219.659912657248810
2057,-7011.533938997817131,839.707965332470962,-7234.802057488514038,223.268118490697248
2057,-7008.872415648005699,846.669228520687739,-7233.991449216950059,225.119033568937027
2057,-7006.210796489912354,829.886875094766538,-7226.867606728902501,220.656810238986822
2057,-7003.549233588975767,833.492483084682362,-7225.164731068240144,221.615497479265088
2057,-7000.887634187580261,821.155224854855419,-7219.222804998480569,218.335170810912956
2057,-6998.226093978361860,842.984407607363210,-7222.365378555665302,224.139284577312964
2057,-6995.564483899112929,824.741822086053617,-7214.853287221158098,219.288803322039854
2057,-6992.902943768556725,836.355128400853346,-7215.279583764067866,222.376639995513642
2057,-6990.241367179709414,832.486473386236298,-7211.589378935579589,221.348011755860057
2057,-6987.579804251820860,843.488565797235538,-7211.853138350061272,224.273334098243737
2057,-6984.918212599955950,832.507681674333526,-7206.271863381241928,221.353650781301553
2057,-6982.256614936107326,827.578397819055226,-7202.299629189798907,220.043014253709401
2057,-6979.595051703535319,836.881904497347364,-7202.111755045822065,222.516703342279044
2057,-6976.933529654482300,844.165180320013405,-7201.386767311688345,224.453237657196155
2057,-6974.271925179853497,847.842431030344983,-7199.702899003919811,225.430973824065973
2057,-6971.610350094232672,840.294793808221812,-7195.034499127776144,223.424149033536992
2057,-6968.948769329034803,835.245722979099469,-7191.030431937900175,222.081662608869635
2057,-6966.287197227765319,838.637161263488451,-7189.270601961247849,222.983404733505466
2057,-6963.625658233318973,847.823548081631543,-7189.051611311359920,225.425953078039129
2057,-6960.964069236128125,853.302291679777113,-7187.846753493753567,226.882684257629961
2057,-6958.302539758924468,852.145192954533741,-7184.877565561519077,226.575025802597281
2057,-6955.640958754180247,856.164366301375821,-7183.284633787321582,227.643675033145342
2057,-6952.979390867108123,859.034923402603226,-7181.386312063770674,228.406921196658089
2057,-6950.317748082626167,833.014929390398606,-7171.806269852223522,221.488521769609179
2057,-6947.656200223775159,857.621473356310389,-7175.687302272056513,228.031102048281042
2057,-6944.994693229084987,860.780660986364637,-7173.865784782329683,228.871091553253763
2057,-6942.333076556353262,836.507538172292925,-7164.750240453407969,222.417163897052859
2057,-6939.671528468964425,865.128855017881506,-7169.698751844625804,230.027223375661180
2057,-6937.010012164673753,866.896301629614868,-7167.507178063005085,230.497165898331559
2057,-6934.348371051189133,858.066753776583710,-7162.497867738717105,228.149496687536356
2057,-6931.686855296340582,876.738314114804552,-7164.800892417098112,233.114037120768472
2057,-6929.025315843456156,855.376756208912298,-7156.459574947831243,227.434259104383386
2057,-6926.363736332310509,857.658248406924372,-7154.404616418561091,228.040880086238559
2057,-6923.702261753215680,860.422778901780930,-7152.478196819970435,228.775935066754840
2057,-6921.040513593903597,865.873166534764096,-7151.265640334555428,230.225126740646829
2057,-6918.379025760390505,870.960561994132945,-7149.956828978006342,231.577803217619703
2057,-6915.717416198212049,882.759269684147966,-7150.432352056373929,234.714935858165148
2057,-6913.055841207349658,875.677827293402174,-7145.887907801381516,232.832066594021143
2057,-6910.394370951478777,879.766722558576475,-7144.313624984772105,233.919254033286961
2057,-6907.732742683836477,885.030807822968200,-7143.051652860774993,235.318910176944058
2057,-6905.071151584254949,889.567993594170844,-7141.596444184860957,236.525292600597595
2057,-6902.409632085210433,908.799500668305086,-7144.048348134728258,241.638716049526039
2057,-6899.747987464333164,886.794841122586377,-7135.535932605816924,235.787945141504451
2057,-6897.086562470784884,897.501531472071065,-7135.721286145166232,238.634723674378392
2057,-6894.424889466248715,911.831290081215229,-7136.869721386797210,242.444831920550428
2057,-6891.763307178886862,915.382269645906376,-7135.152301306950903,243.388994128055202
2057,-6889.101716981181198,906.259743450358201,-7130.065142526276759,240.963425545105650
2057,-6886.440149640091477,920.041075410138546,-7131.067863466353629,244.627713826256382
2057,-6883.778639531016779,912.027023387582290,-7126.275514553248286,242.496875022251061
2057,-6881.117003156226929,922.911808678951274,-7126.508009986807338,245.391006830583905
2057,-6878.455522737364845,929.917468767572018,-7125.709249241158432,247.253726503789323
2057,-6875.793927154895755,945.638638617433912,-7127.227721203308647,251.433794048416104
2057,-6873.132384543228000,930.041984502448713,-7120.419218264039046,247.286833720816389
2057,-6870.470706591452654,932.181967812904190,-7118.326535804816558,247.855829213360039
2057,-6867.809125917608981,935.529084140571626,-7116.554912587244871,248.745786669642797
2057,-6865.147549269655428,933.307530969118943,-7113.302652014407613,248.155102744760910
2057,-6862.486199329327974,949.784487110301598,-7115.022323986435367,252.536124657110122
2057,-6859.824618892989747,958.608716329911772,-7114.706998601052874,254.882379708070260
2057,-6857.163109844935207,947.583681140282238,-7109.114067005282777,251.950957160342938
2057,-6854.501522152945654,970.627938559191875,-7112.579666631190776,258.078144478254615
2057,-6851.840067813210226,977.622697945771165,-7111.778033600773597,259.937965787581732
2057,-6849.178298797934985,959.402474498758124,-7104.271729133382905,255.093430335445134
2057,-6846.516623004619760,975.345403467338542,-7105.849083932837857,259.332460928225487
2057,-6843.855031711192169,963.003063085639724,-7099.905814688801001,256.050782977603319
2057,-6841.193473000020276,972.658743162986411,-7099.811583682766468,258.618110682734482
2057,-6838.531902529984109,986.597917015634266,-7100.856269730308668,262.324367200335587
2057,-6835.870377929491951,992.119372825670894,-7099.662832966235328,263.792455036740023
2057,-6833.208749875767353,982.589132088992415,-7094.467229999938354,261.258480124165089
2057,-6830.547164443551992,990.099808845714620,-7093.802642020757048,263.255477577204147
2057,-6827.885577905734863,993.528563678873297,-7092.052719623287885,264.167141717560128
2057,-6825.224055007832249,999.853975859327647,-7091.073046766731750,265.848991758900809
2057,-6822.562545614385272,1008.920945956665037,-7090.822334266511461,268.259788652130908
2869,-10210.252560610200817,509.225401010158294,-10399.097240781857181,188.844680171654943
2869,-10206.540332510285225,510.353464154396022,-10395.803351443619249,189.263018933359518
2869,-10202.828057533488391,505.919836345043393,-10390.446879174289279,187.618821640772296
2869,-10199.115910168538903,521.597375431794262,-10392.548699158227464,193.432788989696888
2869,-10195.403654646815994,521.798287437799445,-10388.910951238520283,193.507296591716226
2869,-10191.691407905584128,518.142565006417385,-10383.842991031344354,192.151583125771623
2869,-10187.979259286439628,536.505141610541614,-10386.940547699990930,198.961288413556417
2869,-10184.267015279187035,535.295291024184962,-10382.779634308644745,198.512619029463139
2869,-10180.554791269329144,537.250030406663655,-10379.792319411291828,199.237528141951941
2869,-10176.842624090373647,547.693678826631754,-10379.953147259235266,203.110523168872390
2869,-10173.130349021086658,546.451094542401961,-10375.780063614256505,202.649714593188605
2869,-10169.418131355467267,551.342010518650113,-10373.881627157217736,204.463495801763230
2869,-10165.705968706068234,562.849716842622570,-10374.437062149158010,208.731093443100377
2869,-10161.993711254139271,555.686815229232025,-10368.068464574396785,206.074753320242024
2869,-10158.281491992105657,565.921300081205345,-10368.151672670785047,209.870180678654151
2869,-10154.569289457596824,571.865371193074679,-10366.643810700987160,212.074521243386755
2869,-10150.857075212030395,575.139186145318376,-10364.145680702540631,213.288605490502277
2869,-10147.144850656250128,580.460971045685028,-10362.407023776051574,215.262173119804402
2869,-10143.432635306480734,581.499394888560118,-10359.079904727634130,215.647269421169938
2869,-10139.720407330822127,585.358619012184135,-10356.798858197164009,217.078450866342990
2869,-10136.008169396433004,590.054916218675089,-10354.828227696742033,218.820058300283563
2869,-10132.296009639218028,600.520013247524162,-10354.997017117326322,222.701007478109062
2869,-10128.583750693147522,600.191183204633830,-10351.162812557071447,222.579061863932708
2869,-10124.871539536174168,604.357429202294156,-10348.995640966828432,224.124101430663558
2869,-10121.159309124086576,609.139675577142725,-10347.056891974496466,225.897582850420889
2869,-10117.447077860593708,613.261652606794087,-10344.873283266546423,227.426205405963856
2869,-10113.734879898824147,617.422001122857978,-10342.703937808513729,228.969057909707686
2869,-10110.022654503436570,620.599289694646018,-10340.170000147734754,230.147345644298781
2869,-10106.310429163992012,625.788890227020943,-10338.382322269591896,232.071893105620887
2869,-10102.598223381710341,632.751535884902182,-10337.252192302503317,234.653968920776862
2869,-10098.886026573751224,634.422405213977754,-10334.159632267228517,235.273605693474792
2869,-10095.173795985387187,640.247663315116370,-10332.607680802504547,237.433884817109572
2869,-10091.461584148813927,640.707438818398828,-10329.065975302984953,237.604391154177534
2869,-10087.749368703398432,645.156433133193786,-10327.003655771659396,239.254287068238483
2869,-10084.037118352540347,648.474575882778709,-10324.521928495765678,240.484810143219931
2869,-10080.324924897151504,654.265632217325447,-10322.957330543611533,242.632405646475434
2869,-10076.612724511633132,657.601899803236051,-10320.482374773126139,243.869650261490648
2869,-10072.900519380638798,660.983118535450444,-10318.024084252054308,245.123564871423042
2869,-10069.188321079278467,674.915940682771293,-10319.478830366808324,250.290509287550037
2869,-10065.476026162417838,666.172372908160355,-10312.524010122901018,247.047983960494463
2869,-10061.763849581300747,677.823347494415316,-10313.132561779380922,251.368712198058461
2869,-10058.051618481262267,685.387663157706129,-10312.225533973025449,254.173915491762756
2869,-10054.339380573459493,684.902272935783799,-10308.333290588232558,253.993910014746888
2869,-10050.627205798866271,688.337954735183644,-10305.895227885181157,255.268022086320485
2869,-10046.914938986439665,687.779557849646267,-10301.975881298169043,255.060942311727729
2869,-10043.202776686437574,694.499153665970425,-10300.755660524067935,257.552883837620016
2869,-10039.490530206983749,699.018299385546925,-10298.719325392248720,259.228795185267131
2869,-10035.778295083813646,697.032339537938924,-10294.270603142713298,258.492308058914773
2869,-10032.066138046100605,712.391123225507044,-10296.254203990532915,264.188065944423158
2869,-10028.353835879837789,702.574998560843028,-10288.901622059840520,260.547786180007165
2869,-10024.641687208717485,716.206783110025754,-10290.244778933672933,265.603091724963747
2869,-10020.929485788121383,718.396977993641372,-10287.344804576950992,266.415318788832735
2869,-10017.217177570104468,715.567574220384245,-10282.583220636284750,265.366043066181476
2869,-10013.505004742162782,725.615826377278836,-10282.597411342210762,269.092406600067989
2869,-10009.792781875581568,723.376807017202054,-10278.054855004233104,268.262073128655459
2869,-10006.080568495519401,731.046187666771857,-10277.186807946229237,271.106239450700286
2869,-10002.368315673948018,731.544470447634239,-10273.659341767650403,271.291026093708467
2869,-9998.656141095338171,735.916837231559839,-10271.568646017994979,272.912504922662265
2869,-9994.943897697314242,742.646352345709261,-10270.352022687060526,275.408124989769760
2869,-9991.231697506811543,746.976368756638749,-10268.245595819442315,277.013898312620540
2869,-9987.519451998190561,744.133874884023953,-10263.479220164912476,275.959768166718902
2869,-9983.807292380579383,759.691161678152298,-10265.536432701845115,281.729140321265504
2869,-9980.095006817928152,756.768894890410024,-10260.740433452068828,280.645426634138630
2869,-9976.382799907705703,761.268780137495469,-10258.696995202262769,282.314195294556555
2869,-9972.670635834650966,769.907031638513672,-10258.188300238783995,285.517664404142238
2869,-9968.958404929506287,771.544169163029778,-10255.083196769934148,286.124791840442469
2869,-9965.246167049546784,772.317229618879651,-10251.657645992092512,286.411478942556187
2869,-9961.533974785257669,780.896990713373270,-10251.127231849302916,289.593257064042120
2869,-9957.821748599875718,781.659039468610217,-10247.697609110568010,289.875860510712414
2869,-9954.109496457407658,785.028207066330083,-10245.234802451746873,291.125305994332564
2869,-9950.397284689192020,789.343865827750619,-10243.123039516036442,292.725754826840102
2869,-9946.685042793495086,788.390001623512717,-10239.057060001965510,292.372017208451780
2869,-9942.972823382471688,785.657500315910283,-10234.331500850854354,291.358677468369251
2869,-9939.260675744133550,799.081508461230783,-10235.597605514523821,296.336929770387655
2869,-9935.548375083062638,789.763534342292814,-10228.429762693054727,292.881387609984699
2869,-9931.836196088615907,800.378157948692888,-10228.653984349703023,296.817788261084957
2869,-9928.123922869124726,797.499039468826936,-10223.873998860888605,295.750075991767403
2869,-9924.411748974647708,811.037294364635727,-10225.182445325901426,300.770696351257641
2869,-9920.699545613773807,809.109459729267201,-10220.755310395583365,300.055764781823370
2869,-9916.987284380729761,802.090107568917801,-10214.439943914660034,297.452659533924418
2869,-9913.275099944614340,812.116968420658168,-10214.446190112437762,301.171090167816999
2869,-9909.562876616295398,822.766221882800323,-10214.683209811135384,305.120333194845102
2869,-9905.850629258286062,822.588351898264591,-10210.904999914208020,305.054370655908144
2869,-9902.138429869097308,824.749483584078121,-10207.994249590981781,305.855819721894818
2869,-9898.426196598251408,824.484883661389404,-10204.183890249309115,305.757693651053614
2869,-9894.713977670298846,813.724659745838835,-10196.481275241596450,301.767297571289021
2869,-9891.001772323719706,829.152713668256752,-10198.490516434929305,307.488744111211247
2869,-9887.289447080162063,815.042248703768678,-10189.545368480632533,302.255921400470356
2869,-9883.577264719546292,824.446564467836424,-10189.320747815039795,305.743483095498902
2869,-9879.865081647158149,827.429343495885519,-10186.714719208759561,306.849637561591123
2869,-9876.152816460424219,826.439369431958312,-10182.635325172774174,306.482508712342792
2869,-9872.440635093897072,832.761678224446086,-10181.267752656242010,308.827117562362901
2869,-9868.728401786844188,833.002993990239929,-10177.645010561775052,308.916608774940642
2869,-9865.016189969226616,833.696863928812490,-10174.190118285527205,309.173928316288936
2869,-9861.303987089251677,842.295661615805329,-10173.666753189041629,312.362766099791713
2869,-9857.591759969085615,841.001347017060993,-10169.474533464523120,311.882773495423578
2869,-9853.879554304641715,843.292116165685798,-10166.611852522055415,312.732298217405628
2869,-9850.167307557065214,844.082214946263321,-10163.192611487123941,313.025303930055372
2869,-9846.455087844567970,850.475299301361019,-10161.851247525246436,315.396159680679489
2869,-9842.742788880856097,834.942966146007734,-10152.378830387497146,309.636041506637412
2869,-9839.030636597599369,854.014573794016883,-10155.739325382857714,316.708688785235495
2869,-9835.318409310979405,854.399245741778373,-10152.169752509753380,316.851343198786140
2869,-9831.606149620489305,849.862119788141513,-10146.774913556928368,315.168763936413995
2869,-9827.893978099169544,851.302559727929975,-10143.596924775079970,315.702946675916166
2869,-9824.181702571244386,852.126230271147165,-10140.190104945151688,316.008402373908325
2869,-9820.469483871924240,848.362636398954010,-10135.082168986478791,314.612685114555575
2869,-9816.757289139190107,852.910434636826380,-10133.056511300050261,316.299222160846625
2869,-9813.045003170740529,854.345729539774425,-10129.876500049957031,316.831496879196550
2869,-9809.332815922960435,857.139022125789666,-10127.200196801630227,317.867380878670360
2869,-9805.620560589717570,845.117654968060265,-10119.029854280242944,313.409293690513493
2869,-9801.908340386969940,845.830654113010951,-10115.582047626419808,313.673707239453165
2869,-9798.196108326859758,836.619363587371481,-10108.453836689701347,310.257728362844830
2869,-9794.483908813439484,850.081682460470574,-10109.734096894364484,315.250188080911016
2869,-9790.771706844176151,863.335256474119660,-10110.936942251422806,320.165235407250520
2869,-9787.059525377686441,869.466591140800006,-10109.498547465385855,322.439022087682929
2869,-9783.347270780903273,868.170429326166186,-10105.305615229859541,321.958344448959110
2869,-9779.635009106226789,864.636550274969863,-10100.282825333597430,320.647816227341423
2869,-9775.922881231326755,888.506126357264748,-10105.422656634611485,329.499775403281490
2869,-9772.210581988785634,865.476283605795743,-10093.169810749699536,320.959228760916233
2869,-9768.498383176080097,872.154063681181469,-10091.934046223446785,323.435663047366745
2869,-9764.786128667996309,872.993255964119840,-10088.533003602984536,323.746874934989251
2869,-9761.073956823825938,880.868545187086170,-10087.741358644581851,326.667401820766202
2869,-9757.361693261629625,872.558639257191544,-10080.947391922130919,323.585698660487083
2869,-9753.649496167647158,873.890100028067536,-10077.728962976685580,324.079466809008466
2869,-9749.937231489755504,867.358380823806328,-10071.594430238963469,321.657198749220640
2869,-9746.225025380301304,877.155710220352148,-10071.515533726334979,325.290508346025661
2869,-9742.512811725822758,873.426772720450117,-10066.420455022000169,323.907643296182187
2869,-9738.800534791258542,868.960149069131489,-10061.051744387943472,322.251209596671401
2869,-9735.088333655206952,866.323150578608875,-10056.361620438978207,321.273286783771653
2869,-9731.376136343784310,874.286978122000392,-10055.602784178237926,324.226647834478229
2869,-9727.663913621227039,879.354481583070083,-10053.769829592121823,326.105915970899275
2869,-9723.951607869143118,862.599454636669179,-10043.843973418806854,319.892365549644126
2869,-9720.239462051733426,875.275583183200752,-10044.832731044996763,324.593268993258562
2869,-9716.527316245206748,881.504730677622774,-10043.430645506439760,326.903329261250121
2869,-9712.815039572824389,873.137427432413915,-10036.615380055240166,323.800340482399008
2869,-9709.102810015430805,859.254463138467713,-10027.754695713922047,318.651885698477940
2869,-9705.390616227321516,882.798044601838114,-10032.773566995865622,327.382950768535238
2869,-9701.678273460678611,873.228332882462382,-10025.512325950805462,323.834052490099396
2869,-9697.966108802345843,874.002559485539109,-10022.087280856694633,324.121172054340548
2869,-9694.253841049459879,873.685716305849837,-10018.257512781123296,324.003671731665975
2869,-9690.541676956359879,889.038895464041389,-10020.239028150970626,329.697351194622115
2869,-9686.829448670974671,874.908430477167030,-10011.286560207818184,324.457111536839818
2869,-9683.117288792664112,889.568330514223248,-10013.010979353941366,329.893690561284359
2869,-9679.404932948511487,869.201929698818731,-10001.745806151078796,322.340873202599539
2869,-9675.692800964563503,884.525956802475662,-10003.716542679998383,328.023741715425672
2869,-9671.980519910457588,887.422852805220600,-10001.078566635113020,329.098046724648725
2869,-9668.268277652643519,878.928746155101521,-9994.216310944124416,325.948033291494880
2869,-9664.556040721245154,881.555104110980096,-9991.478050815943789,326.922010094713983
2869,-9660.843884507421535,884.066877467306426,-9988.697378057599053,327.853493550170469
2869,-9657.131708045875712,899.664141915138202,-9990.769399341013923,333.637691295138382
2869,-9653.419379790126186,890.267166848336160,-9983.572231665333675,330.152851875205442
2869,-9649.707208260617335,895.084308262401009,-9981.646482273990841,331.939274013371175
2869,-9645.994940733042313,892.934101886602093,-9977.136817298163805,331.141876565138489
2869,-9642.282842938906469,910.805503822411424,-9980.052274170582677,337.769431231681551
2869,-9638.570590485223875,908.787279982863879,-9975.591569587966660,337.020979102745287
2869,-9634.858411392408016,919.796101660406862,-9975.961978293504217,341.103566901073464
2869,-9631.146203271739068,915.911351349987513,-9970.809122419450432,339.662919147715229
2869,-9627.433908689405143,917.814234196334155,-9967.802506112015180,340.368597422620383
2869,-9623.721699831377919,930.670401210063119,-9968.857967411720892,345.136267580323704
2869,-9620.009407568610186,920.179589663143361,-9961.255189820862142,341.245782252236836
2869,-9616.297314604787971,942.383931472920722,-9965.777509003701198,349.480194398943297
2869,-9612.584941357768912,928.137136818917725,-9956.781755598191012,344.196814240433469
2869,-9608.872843354947690,944.416633606823893,-9959.106859113946484,350.234015758993962
2869,-9605.160548191610360,941.223911190636613,-9954.210552622102114,349.050004430481863
2869,-9601.448321064955962,943.978375131176563,-9951.519810010655419,350.071488945715487
2869,-9597.736192359663619,959.622675214158335,-9953.609322071552015,355.873129711905392
2869,-9594.023918064323880,940.485710512689138,-9942.800163034553407,348.776244970225093
2869,-9590.311809067554350,966.480573613513798,-9948.728169394647921,358.416360327084590
2869,-9586.599493792964495,953.694224958871018,-9940.274075886973151,353.674582093990239
2869,-9582.887369412348562,974.679899192458038,-9944.344424515280480,361.457055102929871
2869,-9579.175176219796413,977.955681997101692,-9941.847045341866760,362.671869122080125
2869,-9575.462945875246078,964.362045048964774,-9933.093656373377598,357.630710498122824
2869,-9571.750704548529029,978.762238489098763,-9934.721682675119155,362.970978126598425
2869,-9568.038507946708705,977.905509708130580,-9930.691770829087545,362.653262882396973
2869,-9564.326127982878461,975.061092800445408,-9925.924547567708942,361.598419584829060
2869,-9560.613981003649315,1000.629319605842852,-9931.694299181986935,371.080318178347454
3871,-13798.265379539217975,519.186410615854925,-14058.048324562299968,259.782945023096829
3871,-13793.256571276790055,510.708192727209564,-14048.797308941200754,255.540737664380515
3871,-13788.247866882615199,516.752401219383046,-14046.812917684461354,258.565050801868665
3871,-13783.239234578091782,529.897316896727034,-14048.381547105065692,265.142312526977889
3871,-13778.230395289308944,517.103750951813481,-14036.971249360225556,258.740854070901435
3871,-13773.221829848444031,541.818592089383174,-14044.329136671598462,271.107306823160116
3871,-13768.212979508836725,529.489121166500581,-14033.151044993199321,264.938065484343952
3871,-13763.204361838921614,543.438458439489409,-14035.122193826795410,271.917831987859870
3871,-13758.195631095732097,545.554371030338075,-14031.172192651643854,272.976561555936030
3871,-13753.186879634187790,544.946868571471668,-14025.859467945354481,272.672588311170557
3871,-13748.178268596699127,559.429163820669714,-14028.097297172118488,279.919028575406116
3871,-13743.169448705504692,550.819713895607720,-14018.780605944466515,275.611157238964552
3871,-13738.160870307547157,568.151358205104202,-14022.444183652216452,284.283313344655994
3871,-13733.152063878158515,565.873440589524648,-14016.295585936704811,283.143522058529925
3871,-13728.143369970965068,572.247462989815631,-14014.476232653471016,286.332862682500547
3871,-13723.134687157767985,574.901329172499459,-14010.795452802549335,287.660765644785215
3871,-13718.125923393885387,575.960632660812621,-14006.316727911498674,288.190804517607148
3871,-13713.117303727551189,590.461955495270786,-14008.564069255782670,295.446765528214826
3871,-13708.108497440756764,582.716771511920001,-13999.679840454416990,291.571343013681769
3871,-13703.099877838078100,599.075550860743419,-14002.856588937949709,299.756711099836423
3871,-13698.091100601166545,596.516505254192566,-13996.567353679525695,298.476253078352499
3871,-13693.082407560845240,600.424151562639850,-13993.513911865655245,300.431504304811256
3871,-13688.073699235577806,607.351800539297187,-13991.971559778599840,303.897860543041077
3871,-13683.064997529732864,609.460227593822310,-13988.017842137054686,304.952844607321424
3871,-13678.056311293759791,621.300766377043146,-13988.933752486962476,310.877441193192965
3871,-13673.047550149101880,614.502326364290752,-13980.523286806195756,307.475736657088476
3871,-13668.038898682905710,628.952034544217781,-13982.744770160483313,314.705871477553842
