Temperature,force_zz,volume_z,Potential_energy,Time,v_z_0,strainRateHz,volume_x,volume_y
300.976512012021601,8.830145050573009,145.363631074898620,-25194.890985217891284,92000.000000000000000,144.038477085710099,100000000.000000000000000,324.358794693063942,319.661359569493868
299.245039439407435,8.922063709120138,145.421246465732906,-25193.066268696180487,96000.000000000000000,144.038477085710099,100000000.000000000000000,324.358794693063942,319.661359569493868
299.449523478575827,9.104217301789962,145.478861856567192,-25192.423507638126466,100000.000000000000000,144.038477085710099,100000000.000000000000000,324.358794693063942,319.661359569493868
299.761066285823517,9.129342314192847,145.536477247401479,-25192.740134864456195,104000.000000000000000,144.038477085710099,100000000.000000000000000,324.358794693063942,319.661359569493868
299.757923025261334,9.073993446415926,145.594092638235765,-25191.745930221833987,108000.000000000000000,144.038477085710099,100000000.000000000000000,324.358794693063942,319.661359569493868
299.281471535657943,9.242644572966331,145.651708029070051,-25190.482568911411363,112000.000000000000000,144.038477085710099,100000000.000000000000000,324.358794693063942,319.661359569493868
298.309800141894812,9.376301363375124,145.709323419904337,-25189.100528963801480,116000.000000000000000,144.038477085710099,100000000.000000000000000,324.358794693063942,319.661359569493868
295.321787558150106,9.472606837923813,145.766938810738623,-25185.709953541343566,120000.000000000000000,144.038477085710099,100000000.000000000000000,324.358794693063942,319.661359569493868
300.785255565484647,9.572182700305845,145.824554201572909,-25189.884401948511368,124000.000000000000000,144.038477085710099,100000000.000000000000000,324.358794693063942,319.661359569493868
298.709145704890602,9.724238787394560,145.882169592407195,-25187.238917008940916,128000.000000000000000,144.038477085710099,100000000.000000000000000,324.358794693063942,319.661359569493868
299.910196493451792,9.791044513853578,145.939784983241481,-25188.157304368043697,132000.000000000000000,144.038477085710099,100000000.000000000000000,324.358794693063942,319.661359569493868
297.153720820224976,9.814902803913252,145.997400374075767,-25184.630666989309248,136000.000000000000000,144.038477085710099,100000000.000000000000000,324.358794693063942,319.661359569493868
299.647350414133712,9.924866926293067,146.055015764910053,-25186.108856057049707,140000.000000000000000,144.038477085710099,100000000.000000000000000,324.358794693063942,319.661359569493868
296.967558246845670,10.066468729883695,146.112631155744339,-25182.899345366418856,144000.000000000000000,144.038477085710099,100000000.000000000000000,324.358794693063942,319.661359569493868
301.345991568845534,10.102964973560914,146.170246546578596,-25186.566355612420011,148000.000000000000000,144.038477085710099,100000000.000000000000000,324.358794693063942,319.661359569493868
300.746363884522339,10.212981844556579,146.227861937412882,-25184.360449602572771,152000.000000000000000,144.038477085710099,100000000.000000000000000,324.358794693063942,319.661359569493868
301.842144977383782,10.399352989090476,146.285477328247168,-25185.045586263564473,156000.000000000000000,144.038477085710099,100000000.000000000000000,324.358794693063942,319.661359569493868
301.093052049548135,10.302575431593333,146.343092719081454,-25183.966292932353099,160000.000000000000000,144.038477085710099,100000000.000000000000000,324.358794693063942,319.661359569493868
301.188728150733937,10.432331641315091,146.400708109915740,-25182.804565004269534,164000.000000000000000,144.038477085710099,100000000.000000000000000,324.358794693063942,319.661359569493868
301.409553232445660,10.451134518123894,146.458323500750026,-25182.889904875482898,168000.000000000000000,144.038477085710099,100000000.000000000000000,324.358794693063942,319.661359569493868
302.812389061037209,10.643828796287167,146.515938891584312,-25183.466326522266172,172000.000000000000000,144.038477085710099,100000000.000000000000000,324.358794693063942,319.661359569493868
299.687564924727837,10.692449268336722,146.573554282418598,-25179.772267688709690,176000.000000000000000,144.038477085710099,100000000.000000000000000,324.358794693063942,319.661359569493868
299.380554479069872,10.835334495057143,146.631169673252884,-25178.564361833286966,180000.000000000000000,144.038477085710099,100000000.000000000000000,324.358794693063942,319.661359569493868
297.997736847371982,10.949994809381902,146.688785064087170,-25176.585318342611572,184000.000000000000000,144.038477085710099,100000000.000000000000000,324.358794693063942,319.661359569493868
294.292530437322455,10.925408060589863,146.746400454921456,-25172.658120463507657,188000.000000000000000,144.038477085710099,100000000.000000000000000,324.358794693063942,319.661359569493868
299.560131847963987,10.821061805429043,146.804015845755742,-25177.262802744666260,192000.000000000000000,144.038477085710099,100000000.000000000000000,324.358794693063942,319.661359569493868
298.052457646709627,9.757063238404140,146.861631236590028,-25182.320118004154210,196000.000000000000000,144.038477085710099,100000000.000000000000000,324.358794693063942,319.661359569493868
294.359928976234357,9.645244177203889,146.919246627424315,-25180.243814893485251,200000.000000000000000,144.038477085710099,100000000.000000000000000,324.358794693063942,319.661359569493868
298.911756348096901,9.881686314613153,146.976862018258572,-25183.597917006773059,204000.000000000000000,144.038477085710099,100000000.000000000000000,324.358794693063942,319.661359569493868
295.086202967520308,9.832429633800025,147.034477409092858,-25178.659508474051108,208000.000000000000000,144.038477085710099,100000000.000000000000000,324.358794693063942,319.661359569493868
298.644012028460111,10.108978238023770,147.092092799927144,-25182.239483515964821,212000.000000000000000,144.038477085710099,100000000.000000000000000,324.358794693063942,319.661359569493868
299.127963706363289,10.179080535905392,147.149708190761430,-25182.302317967732961,216000.000000000000000,144.038477085710099,100000000.000000000000000,324.358794693063942,319.661359569493868
299.071348553122903,10.028940279084084,147.207323581595716,-25180.915049753479252,220000.000000000000000,144.038477085710099,100000000.000000000000000,324.358794693063942,319.661359569493868
297.253547710743703,10.332935357690747,147.264938972430002,-25178.434951916893624,224000.000000000000000,144.038477085710099,100000000.000000000000000,324.358794693063942,319.661359569493868
300.757606989732153,10.422625564699526,147.322554363264288,-25181.399204969206039,228000.000000000000000,144.038477085710099,100000000.000000000000000,324.358794693063942,319.661359569493868
299.831509557704237,10.480311750209427,147.380169754098574,-25180.009798866678466,232000.000000000000000,144.038477085710099,100000000.000000000000000,324.358794693063942,319.661359569493868
300.406391809924799,10.569692898460771,147.437785144932860,-25179.218050648534700,236000.000000000000000,144.038477085710099,100000000.000000000000000,324.358794693063942,319.661359569493868
299.349700577575675,10.658209065162719,147.495400535767146,-25178.012096222832042,240000.000000000000000,144.038477085710099,100000000.000000000000000,324.358794693063942,319.661359569493868
295.521810177981081,10.742070687560814,147.553015926601432,-25173.522751219163183,244000.000000000000000,144.038477085710099,100000000.000000000000000,324.358794693063942,319.661359569493868
298.362417445397568,10.741520832973032,147.610631317435718,-25175.459379859847104,248000.000000000000000,144.038477085710099,100000000.000000000000000,324.358794693063942,319.661359569493868
301.253919529129917,10.793428799539758,147.668246708270004,-25177.137336700478045,252000.000000000000000,144.038477085710099,100000000.000000000000000,324.358794693063942,319.661359569493868
301.396706155256140,11.038970821210571,147.725862099104290,-25177.060163687834574,256000.000000000000000,144.038477085710099,100000000.000000000000000,324.358794693063942,319.661359569493868
298.759432226445426,11.042980600313983,147.783477489938548,-25173.329702982464369,260000.000000000000000,144.038477085710099,100000000.000000000000000,324.358794693063942,319.661359569493868
297.180738693988076,11.109713159876552,147.841092880772834,-25171.264520262819133,264000.000000000000000,144.038477085710099,100000000.000000000000000,324.358794693063942,319.661359569493868
299.522589065568923,11.233075296523719,147.898708271607120,-25172.921733315539313,268000.000000000000000,144.038477085710099,100000000.000000000000000,324.358794693063942,319.661359569493868
300.938641269966183,11.268209970671645,147.956323662441406,-25173.108446797090437,272000.000000000000000,144.038477085710099,100000000.000000000000000,324.358794693063942,319.661359569493868
302.295350724523871,11.373093342805777,148.013939053275692,-25172.876452553591662,276000.000000000000000,144.038477085710099,100000000.000000000000000,324.358794693063942,319.661359569493868
297.233225866760847,11.402144580706716,148.071554444109978,-25168.254513233317994,280000.000000000000000,144.038477085710099,100000000.000000000000000,324.358794693063942,319.661359569493868
298.773432787137097,11.420742469086372,148.129169834944264,-25169.530643679012428,284000.000000000000000,144.038477085710099,100000000.000000000000000,324.358794693063942,319.661359569493868
299.570888921330948,11.675794278840534,148.186785225778550,-25168.468946127391973,288000.000000000000000,144.038477085710099,100000000.000000000000000,324.358794693063942,319.661359569493868
301.575252367732730,11.660074992205214,148.244400616612836,-25169.543138000306499,292000.000000000000000,144.038477085710099,100000000.000000000000000,324.358794693063942,319.661359569493868
300.477249536770728,11.660085402824134,148.302016007447122,-25168.238959290960338,296000.000000000000000,144.038477085710099,100000000.000000000000000,324.358794693063942,319.661359569493868
301.619395584078802,11.862872756624984,148.359631398281408,-25168.408510385623231,300000.000000000000000,144.038477085710099,100000000.000000000000000,324.358794693063942,319.661359569493868
300.448049715613877,11.808189373859534,148.417246789115694,-25166.311672249881667,304000.000000000000000,144.038477085710099,100000000.000000000000000,324.358794693063942,319.661359569493868
302.134576153919511,11.791059463680071,148.474862179949980,-25167.238735589024145,308000.000000000000000,144.038477085710099,100000000.000000000000000,324.358794693063942,319.661359569493868
302.669876923012055,12.038924906518380,148.532477570784266,-25167.160104112121189,312000.000000000000000,144.038477085710099,100000000.000000000000000,324.358794693063942,319.661359569493868
301.882399882308732,12.055141735649027,148.590092961618552,-25165.213031532781315,316000.000000000000000,144.038477085710099,100000000.000000000000000,324.358794693063942,319.661359569493868
301.322793373571585,11.957436765571615,148.647708352452810,-25163.976580156915588,320000.000000000000000,144.038477085710099,100000000.000000000000000,324.358794693063942,319.661359569493868
301.852916363394002,10.991458251373780,148.705323743287096,-25171.837850792977406,324000.000000000000000,144.038477085710099,100000000.000000000000000,324.358794693063942,319.661359569493868
302.787445488108915,10.820039094530673,148.762939134121382,-25174.588457493216993,328000.000000000000000,144.038477085710099,100000000.000000000000000,324.358794693063942,319.661359569493868
299.315594460071225,10.889651052405187,148.820554524955668,-25170.539609462062799,332000.000000000000000,144.038477085710099,100000000.000000000000000,324.358794693063942,319.661359569493868
297.931989076079219,11.048090661365501,148.878169915789954,-25168.393013718356087,336000.000000000000000,144.038477085710099,100000000.000000000000000,324.358794693063942,319.661359569493868
303.813390915364039,11.133315427258697,148.935785306624240,-25173.746277954734978,340000.000000000000000,144.038477085710099,100000000.000000000000000,324.358794693063942,319.661359569493868
299.703445475793046,11.214009204598000,148.993400697458526,-25168.959150378675986,344000.000000000000000,144.038477085710099,100000000.000000000000000,324.358794693063942,319.661359569493868
302.263188801055435,11.218958679510294,149.051016088292812,-25169.866472205903847,348000.000000000000000,144.038477085710099,100000000.000000000000000,324.358794693063942,319.661359569493868
298.225634226513478,11.260260805151237,149.108631479127098,-25165.663167468737811,352000.000000000000000,144.038477085710099,100000000.000000000000000,324.358794693063942,319.661359569493868
300.295207171887569,11.385274293645399,149.166246869961384,-25167.610558404809126,356000.000000000000000,144.038477085710099,100000000.000000000000000,324.358794693063942,319.661359569493868
298.368672581524152,11.522575929905191,149.223862260795670,-25164.990746184586897,360000.000000000000000,144.038477085710099,100000000.000000000000000,324.358794693063942,319.661359569493868
300.185538987796804,11.610159376705361,149.281477651629956,-25164.840714840742294,364000.000000000000000,144.038477085710099,100000000.000000000000000,324.358794693063942,319.661359569493868
298.599988936758962,11.649496100133856,149.339093042464242,-25162.682886603110092,368000.000000000000000,144.038477085710099,100000000.000000000000000,324.358794693063942,319.661359569493868
303.432504667459284,11.730502113089022,149.396708433298528,-25166.957276107794314,372000.000000000000000,144.038477085710099,100000000.000000000000000,324.358794693063942,319.661359569493868
299.453088490588357,11.738503452205398,149.454323824132786,-25163.015362980815553,376000.000000000000000,144.038477085710099,100000000.000000000000000,324.358794693063942,319.661359569493868
302.607286222300047,11.766994451978436,149.511939214967072,-25164.212882943033037,380000.000000000000000,144.038477085710099,100000000.000000000000000,324.358794693063942,319.661359569493868
301.662992440840640,11.880680523513224,149.569554605801358,-25162.475123137232004,384000.000000000000000,144.038477085710099,100000000.000000000000000,324.358794693063942,319.661359569493868
298.102800450218240,12.004376297421318,149.627169996635644,-25158.627206635261246,388000.000000000000000,144.038477085710099,100000000.000000000000000,324.358794693063942,319.661359569493868
301.610993666747220,12.156286244822283,149.684785387469930,-25161.056112667312846,392000.000000000000000,144.038477085710099,100000000.000000000000000,324.358794693063942,319.661359569493868
303.863581725510244,11.959276587900224,149.742400778304216,-25162.323792212901026,396000.000000000000000,144.038477085710099,100000000.000000000000000,324.358794693063942,319.661359569493868
299.545098496673290,11.075975777513634,149.800016169138502,-25165.233271064993460,400000.000000000000000,144.038477085710099,100000000.000000000000000,324.358794693063942,319.661359569493868
301.309963815265803,10.845420317215080,149.857631559972788,-25167.894924944961531,404000.000000000000000,144.038477085710099,100000000.000000000000000,324.358794693063942,319.661359569493868
301.696646123483163,10.926958167590662,149.915246950807074,-25167.366305946790817,408000.000000000000000,144.038477085710099,100000000.000000000000000,324.358794693063942,319.661359569493868
302.097258790922751,10.676869814664347,149.972862341641360,-25169.072445775091182,412000.000000000000000,144.038477085710099,100000000.000000000000000,324.358794693063942,319.661359569493868
302.964494330126399,9.341820283043397,150.030477732475646,-25177.383639691986900,416000.000000000000000,144.038477085710099,100000000.000000000000000,324.358794693063942,319.661359569493868
300.455891329308997,8.903595376346551,150.088093123309932,-25179.115048640382156,420000.000000000000000,144.038477085710099,100000000.000000000000000,324.358794693063942,319.661359569493868
297.682666396286038,9.166644449169009,150.145708514144218,-25176.215339796246553,424000.000000000000000,144.038477085710099,100000000.000000000000000,324.358794693063942,319.661359569493868
295.998207831424054,9.336163568556714,150.203323904978504,-25173.009123571202508,428000.000000000000000,144.038477085710099,100000000.000000000000000,324.358794693063942,319.661359569493868
301.547245788824171,9.361620190496573,150.260939295812790,-25178.231502808328514,432000.000000000000000,144.038477085710099,100000000.000000000000000,324.358794693063942,319.661359569493868
302.889030386731633,9.405566812437474,150.318554686647047,-25179.907922011545452,436000.000000000000000,144.038477085710099,100000000.000000000000000,324.358794693063942,319.661359569493868
305.887024711218885,9.436331489323178,150.376170077481333,-25180.586862599720916,440000.000000000000000,144.038477085710099,100000000.000000000000000,324.358794693063942,319.661359569493868
301.653079655044280,9.303671399628092,150.433785468315619,-25175.076581778594118,444000.000000000000000,144.038477085710099,100000000.000000000000000,324.358794693063942,319.661359569493868
303.279853503661286,9.507523717132695,150.491400859149906,-25177.674704619810655,448000.000000000000000,144.038477085710099,100000000.000000000000000,324.358794693063942,319.661359569493868
296.710903507997500,9.827426356465491,150.549016249984192,-25171.080148635152000,452000.000000000000000,144.038477085710099,100000000.000000000000000,324.358794693063942,319.661359569493868
296.331708419792733,9.862527056610553,150.606631640818478,-25169.046670819585415,456000.000000000000000,144.038477085710099,100000000.000000000000000,324.358794693063942,319.661359569493868
298.762045423814186,9.929186877398568,150.664247031652764,-25170.053596745590767,460000.000000000000000,144.038477085710099,100000000.000000000000000,324.358794693063942,319.661359569493868
298.212927201101536,10.080176389565608,150.721862422487050,-25170.555570976161107,464000.000000000000000,144.038477085710099,100000000.000000000000000,324.358794693063942,319.661359569493868
300.338482624488449,10.035383207894673,150.779477813321336,-25171.669141428974399,468000.000000000000000,144.038477085710099,100000000.000000000000000,324.358794693063942,319.661359569493868
299.266839147567282,10.012847419967599,150.837093204155622,-25168.536542256348184,472000.000000000000000,144.038477085710099,100000000.000000000000000,324.358794693063942,319.661359569493868
299.373743439987209,10.111747057067937,150.894708594989908,-25168.032377167641243,476000.000000000000000,144.038477085710099,100000000.000000000000000,324.358794693063942,319.661359569493868
298.931092396924612,10.343772263189184,150.952323985824194,-25168.714051220093097,480000.000000000000000,144.038477085710099,100000000.000000000000000,324.358794693063942,319.661359569493868
300.327246719625123,10.567296063313432,151.009939376658480,-25168.330494302270381,484000.000000000000000,144.038477085710099,100000000.000000000000000,324.358794693063942,319.661359569493868
304.545031899898447,10.655877880254920,151.067554767492766,-25169.918536012501136,488000.000000000000000,144.038477085710099,100000000.000000000000000,324.358794693063942,319.661359569493868
298.806972295555681,10.558514936495591,151.125170158327023,-25165.577513723561424,492000.000000000000000,144.038477085710099,100000000.000000000000000,324.358794693063942,319.661359569493868
298.301273233769109,10.633642613881383,151.182785549161309,-25165.099624643640709,496000.000000000000000,144.038477085710099,100000000.000000000000000,324.358794693063942,319.661359569493868
298.704946950695557,10.573315879702953,151.240400939995595,-25163.409501334124798,500000.000000000000000,144.038477085710099,100000000.000000000000000,324.358794693063942,319.661359569493868
301.408261974780828,10.656082313114275,151.298016330829881,-25164.524173522106139,504000.000000000000000,144.038477085710099,100000000.000000000000000,324.358794693063942,319.661359569493868
296.696129885788082,10.813326892768270,151.355631721664167,-25160.846707726945169,508000.000000000000000,144.038477085710099,100000000.000000000000000,324.358794693063942,319.661359569493868
297.776270091148490,11.014078782729722,151.413247112498453,-25161.136097338432592,512000.000000000000000,144.038477085710099,100000000.000000000000000,324.358794693063942,319.661359569493868
299.291973052754940,11.194830030387354,151.470862503332739,-25160.981167343416018,516000.000000000000000,144.038477085710099,100000000.000000000000000,324.358794693063942,319.661359569493868
299.586127204991669,11.089473605437504,151.528477894167025,-25160.256291700621659,520000.000000000000000,144.038477085710099,100000000.000000000000000,324.358794693063942,319.661359569493868
301.368221156008815,11.183523620748606,151.586093285001311,-25162.086534467958700,524000.000000000000000,144.038477085710099,100000000.000000000000000,324.358794693063942,319.661359569493868
301.126709687271386,11.182040629300971,151.643708675835597,-25160.974265472341358,528000.000000000000000,144.038477085710099,100000000.000000000000000,324.358794693063942,319.661359569493868
299.707260851459182,11.107170982536623,151.701324066669883,-25158.408412667748053,532000.000000000000000,144.038477085710099,100000000.000000000000000,324.358794693063942,319.661359569493868
298.714079997126134,11.201419835785829,151.758939457504169,-25156.583201858316897,536000.000000000000000,144.038477085710099,100000000.000000000000000,324.358794693063942,319.661359569493868
300.291103184804911,11.491581569829513,151.816554848338455,-25157.924550383038877,540000.000000000000000,144.038477085710099,100000000.000000000000000,324.358794693063942,319.661359569493868
300.152335027288473,11.631939906528354,151.874170239172742,-25156.782440273949760,544000.000000000000000,144.038477085710099,100000000.000000000000000,324.358794693063942,319.661359569493868
299.005308986437171,11.649786806691862,151.931785630007028,-25154.219677691748075,548000.000000000000000,144.038477085710099,100000000.000000000000000,324.358794693063942,319.661359569493868
301.905027683426283,11.771194294484104,151.989401020841285,-25156.024989501860546,552000.000000000000000,144.038477085710099,100000000.000000000000000,324.358794693063942,319.661359569493868
299.865945584468307,11.690540784997999,152.047016411675571,-25154.480559149800683,556000.000000000000000,144.038477085710099,100000000.000000000000000,324.358794693063942,319.661359569493868
298.676783696025154,11.672452258875184,152.104631802509857,-25152.676673785405001,560000.000000000000000,144.038477085710099,100000000.000000000000000,324.358794693063942,319.661359569493868
296.797202375692109,11.679099861475329,152.162247193344143,-25149.436633729266759,564000.000000000000000,144.038477085710099,100000000.000000000000000,324.358794693063942,319.661359569493868
300.373396618894901,11.785684238849765,152.219862584178429,-25152.011791198106948,568000.000000000000000,144.038477085710099,100000000.000000000000000,324.358794693063942,319.661359569493868
296.743708761496350,11.953056576165935,152.277477975012715,-25148.233446537509735,572000.000000000000000,144.038477085710099,100000000.000000000000000,324.358794693063942,319.661359569493868
301.015256113783664,12.052424694455688,152.335093365847001,-25151.105873582011554,576000.000000000000000,144.038477085710099,100000000.000000000000000,324.358794693063942,319.661359569493868
301.045948649502463,12.075473344875482,152.392708756681287,-25149.759994981584896,580000.000000000000000,144.038477085710099,100000000.000000000000000,324.358794693063942,319.661359569493868
301.522521711309196,12.016527534442629,152.450324147515573,-25149.422867788751319,584000.000000000000000,144.038477085710099,100000000.000000000000000,324.358794693063942,319.661359569493868
301.839052624974101,12.108105913984373,152.507939538349859,-25149.620282871233940,588000.000000000000000,144.038477085710099,100000000.000000000000000,324.358794693063942,319.661359569493868
305.068856405698341,11.372344572368611,152.565554929184145,-25159.618746214924613,592000.000000000000000,144.038477085710099,100000000.000000000000000,324.358794693063942,319.661359569493868
306.641505966686964,9.870844184284202,152.623170320018431,-25170.041106005446636,596000.000000000000000,144.038477085710099,100000000.000000000000000,324.358794693063942,319.661359569493868
300.242847425373668,9.675608022577913,152.680785710852717,-25165.743563427953632,600000.000000000000000,144.038477085710099,100000000.000000000000000,324.358794693063942,319.661359569493868
298.527481325928022,9.859860481889372,152.738401101686975,-25163.708368376996077,604000.000000000000000,144.038477085710099,100000000.000000000000000,324.358794693063942,319.661359569493868
297.225961174363590,9.991220299122688,152.796016492521261,-25162.053065227428306,608000.000000000000000,144.038477085710099,100000000.000000000000000,324.358794693063942,319.661359569493868
295.637513191995595,10.103497620751323,152.853631883355547,-25159.709747647979384,612000.000000000000000,144.038477085710099,100000000.000000000000000,324.358794693063942,319.661359569493868
301.700282410823434,10.072417900891697,152.911247274189833,-25164.802463194708253,616000.000000000000000,144.038477085710099,100000000.000000000000000,324.358794693063942,319.661359569493868
299.025184797854990,10.022891139342192,152.968862665024119,-25161.812586556050519,620000.000000000000000,144.038477085710099,100000000.000000000000000,324.358794693063942,319.661359569493868
298.952094873577948,10.153392745331571,153.026478055858405,-25160.663621556239377,624000.000000000000000,144.038477085710099,100000000.000000000000000,324.358794693063942,319.661359569493868
298.162856457088878,10.202570176302380,153.084093446692691,-25159.180307010232355,628000.000000000000000,144.038477085710099,100000000.000000000000000,324.358794693063942,319.661359569493868
299.932438470532759,10.368285931719505,153.141708837526977,-25160.268412150213408,632000.000000000000000,144.038477085710099,100000000.000000000000000,324.358794693063942,319.661359569493868
298.576103548666993,10.548163921227179,153.199324228361263,-25158.020229705103702,636000.000000000000000,144.038477085710099,100000000.000000000000000,324.358794693063942,319.661359569493868
296.632493229366901,10.413711500712010,153.256939619195549,-25155.791592505742301,640000.000000000000000,144.038477085710099,100000000.000000000000000,324.358794693063942,319.661359569493868
299.683158191388941,10.489992607122309,153.314555010029835,-25157.787859887357627,644000.000000000000000,144.038477085710099,100000000.000000000000000,324.358794693063942,319.661359569493868
301.903978843639720,10.313730183979485,153.372170400864121,-25159.606759950504056,648000.000000000000000,144.038477085710099,100000000.000000000000000,324.358794693063942,319.661359569493868
304.616024172137656,9.841810504961847,153.429785791698407,-25163.848893608905200,652000.000000000000000,144.038477085710099,100000000.000000000000000,324.358794693063942,319.661359569493868
296.349204742633106,8.974812496608306,153.487401182532693,-25160.133568489494792,656000.000000000000000,144.038477085710099,100000000.000000000000000,324.358794693063942,319.661359569493868
301.912146642407663,9.129076322118845,153.545016573366979,-25165.997273824730655,660000.000000000000000,144.038477085710099,100000000.000000000000000,324.358794693063942,319.661359569493868
305.626099988872795,9.468827556680168,153.602631964201237,-25169.454596686708101,664000.000000000000000,144.038477085710099,100000000.000000000000000,324.358794693063942,319.661359569493868
299.515264516219247,9.516868270146503,153.660247355035523,-25161.868489884505834,668000.000000000000000,144.038477085710099,100000000.000000000000000,324.358794693063942,319.661359569493868
301.089146271296897,9.786227963772680,153.717862745869809,-25162.340695177692396,672000.000000000000000,144.038477085710099,100000000.000000000000000,324.358794693063942,319.661359569493868
302.762019601483871,9.822790232921101,153.775478136704095,-25164.556207781250123,676000.000000000000000,144.038477085710099,100000000.000000000000000,324.358794693063942,319.661359569493868
297.349706618479274,9.787854632921025,153.833093527538381,-25158.986645693606988,680000.000000000000000,144.038477085710099,100000000.000000000000000,324.358794693063942,319.661359569493868
300.429052408501263,9.712579858450809,153.890708918372667,-25159.962501524903928,684000.000000000000000,144.038477085710099,100000000.000000000000000,324.358794693063942,319.661359569493868
298.386362147453667,9.730754832715522,153.948324309206953,-25157.519525819938281,688000.000000000000000,144.038477085710099,100000000.000000000000000,324.358794693063942,319.661359569493868
297.392898986056821,9.956946005356578,154.005939700041239,-25156.972595760867989,692000.000000000000000,144.038477085710099,100000000.000000000000000,324.358794693063942,319.661359569493868
298.594921003629793,10.254691366992267,154.063555090875525,-25157.609714994407113,696000.000000000000000,144.038477085710099,100000000.000000000000000,324.358794693063942,319.661359569493868
300.612723865698001,10.364078535683390,154.121170481709811,-25156.902369483344955,700000.000000000000000,144.038477085710099,100000000.000000000000000,324.358794693063942,319.661359569493868
300.957239634145310,10.413334747418117,154.178785872544097,-25156.645799999416340,704000.000000000000000,144.038477085710099,100000000.000000000000000,324.358794693063942,319.661359569493868
300.552312275658608,10.423622482361209,154.236401263378383,-25156.696683398658934,708000.000000000000000,144.038477085710099,100000000.000000000000000,324.358794693063942,319.661359569493868
302.987549153849557,10.320963602149238,154.294016654212669,-25158.647674379404634,712000.000000000000000,144.038477085710099,100000000.000000000000000,324.358794693063942,319.661359569493868
296.933508095694663,10.144023836868570,154.351632045046955,-25151.891230934437772,716000.000000000000000,144.038477085710099,100000000.000000000000000,324.358794693063942,319.661359569493868
