Temperature,force_zz,volume_z,Potential_energy,Time,v_z_0,strainRateHz,volume_x,volume_y
0.003431093391089,0.007985219041409,144.211785875304258,-11079.940890133580979,0.000000000000000,144.211785875304258,100000000.000000000000000,312.259899564100692,305.143699786815830
0.119781962228659,4.033569059849929,144.269470589654389,-11081.099107215215554,4000.000000000000000,144.211785875304258,100000000.000000000000000,312.259899564100692,305.143699786815830
0.023441280199329,4.100478343469088,144.327155304004492,-11081.007125509371690,8000.000000000000000,144.211785875304258,100000000.000000000000000,312.259899564100692,305.143699786815830
0.002816955383580,4.154703389417556,144.384840018354623,-11080.784310392242332,12000.000000000000000,144.211785875304258,100000000.000000000000000,312.259899564100692,305.143699786815830
0.000714592619771,4.222896115544099,144.442524732704754,-11080.543385248458435,16000.000000000000000,144.211785875304258,100000000.000000000000000,312.259899564100692,305.143699786815830
0.000130328485807,4.282998117537606,144.500209447054857,-11080.296663478889968,20000.000000000000000,144.211785875304258,100000000.000000000000000,312.259899564100692,305.143699786815830
0.000077752786416,4.345832870028980,144.557894161404988,-11080.046099007531666,24000.000000000000000,144.211785875304258,100000000.000000000000000,312.259899564100692,305.143699786815830
0.000038533378620,4.406746784088107,144.615578875755119,-11079.791962662229707,28000.000000000000000,144.211785875304258,100000000.000000000000000,312.259899564100692,305.143699786815830
0.000040640171868,4.467679448577366,144.673263590105222,-11079.534311574065214,32000.000000000000000,144.211785875304258,100000000.000000000000000,312.259899564100692,305.143699786815830
0.000034990604380,4.527771777906115,144.730948304455353,-11079.273185926578662,36000.000000000000000,144.211785875304258,100000000.000000000000000,312.259899564100692,305.143699786815830
0.000034815256469,4.587370239500123,144.788633018805484,-11079.008621818251413,40000.000000000000000,144.211785875304258,100000000.000000000000000,312.259899564100692,305.143699786815830
0.000033724970839,4.646332278712474,144.846317733155587,-11078.740654618044573,44000.000000000000000,144.211785875304258,100000000.000000000000000,312.259899564100692,305.143699786815830
0.000033406598913,4.704710799832736,144.904002447505718,-11078.469319221416299,48000.000000000000000,144.211785875304258,100000000.000000000000000,312.259899564100692,305.143699786815830
0.000033128051884,4.762488775630467,144.961687161855849,-11078.194650392695621,52000.000000000000000,144.211785875304258,100000000.000000000000000,312.259899564100692,305.143699786815830
0.000032995517036,4.819672979188791,145.019371876205952,-11077.916682637729537,56000.000000000000000,144.211785875304258,100000000.000000000000000,312.259899564100692,305.143699786815830
0.000032932699311,4.876263293644588,145.077056590556083,-11077.635450405206939,60000.000000000000000,144.211785875304258,100000000.000000000000000,312.259899564100692,305.143699786815830
0.000032924049017,4.932261528851564,145.134741304906214,-11077.350987877221996,64000.000000000000000,144.211785875304258,100000000.000000000000000,312.259899564100692,305.143699786815830
0.000032956537940,4.987669104619304,145.192426019256317,-11077.063329243766930,68000.000000000000000,144.211785875304258,100000000.000000000000000,312.259899564100692,305.143699786815830
0.000033022085323,5.042487432029304,145.250110733606448,-11076.772508518490213,72000.000000000000000,144.211785875304258,100000000.000000000000000,312.259899564100692,305.143699786815830
0.000033117811825,5.096717825364928,145.307795447956579,-11076.478559652110562,76000.000000000000000,144.211785875304258,100000000.000000000000000,312.259899564100692,305.143699786815830
0.000033242207367,5.150361440720702,145.365480162306682,-11076.181516529286455,80000.000000000000000,144.211785875304258,100000000.000000000000000,312.259899564100692,305.143699786815830
0.000033395877650,5.203419274076173,145.423164876656813,-11075.881412996004656,84000.000000000000000,144.211785875304258,100000000.000000000000000,312.259899564100692,305.143699786815830
0.000033580371153,5.255892116726587,145.480849591006944,-11075.578282840084285,88000.000000000000000,144.211785875304258,100000000.000000000000000,312.259899564100692,305.143699786815830
0.000033798329437,5.307780534314729,145.538534305357047,-11075.272159795613334,92000.000000000000000,144.211785875304258,100000000.000000000000000,312.259899564100692,305.143699786815830
0.000034053232912,5.359084836558923,145.596219019707178,-11074.963077651675121,96000.000000000000000,144.211785875304258,100000000.000000000000000,312.259899564100692,305.143699786815830
0.000034349369471,5.409805054141735,145.653903734057309,-11074.651070127769344,100000.000000000000000,144.211785875304258,100000000.000000000000000,312.259899564100692,305.143699786815830
0.000034691891809,5.459940911272478,145.711588448407412,-11074.336171056407693,104000.000000000000000,144.211785875304258,100000000.000000000000000,312.259899564100692,305.143699786815830
0.000035086743619,5.509491805900083,145.769273162757543,-11074.018414208301692,108000.000000000000000,144.211785875304258,100000000.000000000000000,312.259899564100692,305.143699786815830
0.000035540612938,5.558456807826399,145.826957877107674,-11073.697833523767258,112000.000000000000000,144.211785875304258,100000000.000000000000000,312.259899564100692,305.143699786815830
0.000036060673923,5.606834671396662,145.884642591457776,-11073.374462955664058,116000.000000000000000,144.211785875304258,100000000.000000000000000,312.259899564100692,305.143699786815830
0.000036654144646,5.654623887777270,145.942327305807908,-11073.048336557998482,120000.000000000000000,144.211785875304258,100000000.000000000000000,312.259899564100692,305.143699786815830
0.000037327397454,5.701822796295128,146.000012020158039,-11072.719488507409551,124000.000000000000000,144.211785875304258,100000000.000000000000000,312.259899564100692,305.143699786815830
0.000038084510528,5.748429779905173,146.057696734508141,-11072.387953079207364,128000.000000000000000,144.211785875304258,100000000.000000000000000,312.259899564100692,305.143699786815830
0.000038925296948,5.794443573066094,146.115381448858273,-11072.053764622325616,132000.000000000000000,144.211785875304258,100000000.000000000000000,312.259899564100692,305.143699786815830
0.000039842833295,5.839863678802577,146.173066163208404,-11071.716957499946147,136000.000000000000000,144.211785875304258,100000000.000000000000000,312.259899564100692,305.143699786815830
